ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly,category_id
2023-10-07,273.453731962879,0.0,636.2589438470105,341.2358934167263,0.06538738482093416,-0.12987067554411344,11
2023-10-09,284.4697125614491,0.0,658.132228483795,341.3418948718598,0.10756796876871182,-0.08174358321687099,11
2023-10-12,267.1607138258668,0.0,649.983425918054,341.5008970620893,-0.10687052099996397,-0.03580996421366579,11
2023-10-17,271.3596115289811,0.0,644.9386481269104,341.7659007124718,-0.13667732425432963,-0.024136080057050428,11
2023-10-24,280.3093023061405,0.0,659.065186931355,342.13690582300734,-0.13667732425415305,-0.07086073076161913,11
2023-10-28,344.23228796726795,0.0,715.7471087490537,342.34890874331336,0.0653873848205545,-0.08456202710091736,11
2023-10-30,366.4765517694236,4.533795988049357,722.2412197939319,342.4549102034664,0.10756796876901376,-0.08225520409976649,11
2023-10-31,297.7435883160379,0.0,672.3717532209897,342.5079109314226,-0.13667732425414264,-0.07881663457828242,11
2023-11-15,411.46559068187963,35.47949745005634,764.1940576160109,343.30292185076576,0.03812772566862596,0.015859377568915548,11
2023-11-20,424.91244502206087,45.252608687361914,815.1771460270129,343.5679254905469,0.10756796876887038,0.02369004422249786,11
2023-11-29,449.5450466080072,76.6517093465881,851.2410542441236,344.0449320421527,0.038127725668463154,0.09167590543069125,11
2023-11-30,348.55614461990007,0.0,733.8129018023856,344.09793277010897,-0.10687052100049,0.1079720599824039,11
2023-12-03,410.57284410713265,18.353880848982506,753.2763328469205,344.2569349539775,-0.0606111538682932,0.16599918979381056,11
2023-12-05,382.95284880009797,0.0,767.8627936792877,344.36293641074525,-0.13667732425443402,0.20923965535577313,11
2023-12-07,405.1441657734901,26.401401292655503,773.5686227593541,344.46893786751303,-0.10687052099966095,0.2522199330295962,11
2023-12-15,489.3203197447056,114.68478001797841,837.7183404022129,344.8929436945839,0.09307591986484849,0.34260360824836866,11
2023-12-26,306.6430898429186,0.0,713.9029725316019,345.47595170680637,-0.13667732425430532,0.08998199777964207,11
2023-12-27,365.47731514438567,2.4723950631689138,747.2580517999467,345.52895243519026,0.038127725668508285,0.05488422562776464,11
2023-12-28,313.20428234177257,0.0,688.2452252793569,345.5819531720836,-0.10687052100002864,0.020563138494044307,11
2024-01-04,231.4448975229644,0.0,616.0107263069013,345.9529583303372,-0.1068705209998193,-0.13994523467896614,11
2024-01-13,368.2717745583252,7.968048587029704,746.9042143688155,346.4299649623775,0.06538738482118639,-0.010903157192755244,11
2024-01-14,354.0271054118737,0.0,721.5819007606451,346.48296569927084,-0.060611153867852714,0.021603665346488228,11
2024-01-16,347.7989308600384,0.0,729.497820255665,346.5889671730575,-0.1366773242542453,0.08955179723958533,11
2024-01-28,443.7863218413526,39.76521334784092,821.9941858088697,347.22497601513305,-0.06061115386820147,0.27398672513815153,11
2024-01-31,419.60140385840145,37.500523165593805,773.9465989484501,347.38397822565196,0.038127725668471994,0.21537747920634612,11
2024-02-06,298.91768659882445,0.0,672.2182937645572,347.7019826466897,-0.13667732425428278,0.031801754519132815,11
2024-02-09,398.43506766578366,32.46148495392287,780.2612355316822,347.86098485720856,0.09307591986407796,-0.04934677873690907,11
2024-02-10,364.3440106573357,0.0,717.3214398680462,347.9139855940482,0.06538738482011919,-0.06943621081427705,11
2024-02-14,307.4461713268464,0.0,672.3010120497289,348.1259885414067,0.038127725668615,-0.09984748952901888,11
2024-02-17,336.5735488790753,0.0,715.2497904008952,348.28499071619814,0.06538738482027312,-0.0633601284877793,11
2024-02-21,380.5939673908326,4.845895800115618,773.7367592228289,348.49699361592,0.03812772566883938,0.05669279269920708,11
2024-02-22,332.97834929488823,0.0,724.6729736029326,348.5499943408505,-0.10687052099996931,0.09604612317244693,11
2024-02-23,357.40364513617044,6.922530977517474,751.4479579757146,348.602995065781,0.09307591986377825,0.13769751121248636,11
2024-02-24,327.6761216075241,0.0,725.7880035700355,348.6559957907114,0.06538738482042704,0.1808246847569764,11
2024-02-26,364.98986600700687,0.0,718.1751540736865,348.761997259949,0.10756796876895923,0.2680978428998556,11
2024-03-05,425.3081511550188,53.41271190420344,808.6031626367942,349.18600313689933,-0.13667732425428103,0.5177665267898055,11
2024-03-16,480.99763732663064,108.86122146292476,826.5773323019478,349.7690112177061,0.065387384821096,0.3888816691698458,11
2024-03-21,350.2291161574364,0.0,718.9722343912903,350.0340148908001,-0.10687052100012766,0.2552225308100144,11
2024-03-23,437.0294954204492,82.26582517435621,796.726531901841,350.1400163600377,0.06538738482061571,0.21437881037316633,11
2024-03-29,430.72325253058943,90.19957859440838,823.4328021099311,350.4580207755351,0.09307591986445944,0.17022219298256513,11
2024-03-31,430.82616106081343,52.55467307872408,801.4638099501077,350.5640222473676,-0.060611153868208034,0.18158326857736223,11
2024-04-09,422.08765667812264,36.447452978911876,810.9489013467718,351.0410288706137,-0.13667732425426887,0.2964015472272975,11
2024-04-10,444.6770297389669,58.226038257666374,803.4869951499987,351.09402960652994,0.03812772566839944,0.3057756370961582,11
2024-04-13,436.11108971238116,97.38375364183469,801.6782497271647,351.2530318142786,0.06538738482107746,0.31892120316902905,11
2024-04-16,402.10852758378365,55.906480475617336,742.5377641455722,351.4120340220273,-0.13667732425432713,0.3052039014016091,11
2024-04-17,455.67435178280914,104.15605829739437,807.2166545425613,351.4650347676247,0.03812772566862384,0.29432481021366463,11
2024-04-21,416.50017281767896,41.74873773336351,796.4443398763477,351.6770377500142,-0.060611153868655065,0.22215560896050987,11
2024-04-23,393.1060105380945,20.746514592814325,753.3504886527379,351.78303924120894,-0.13667732425431675,0.17225817040132954,11
2024-04-24,455.54493772258974,84.73541455284375,824.6754974643085,351.8360399868063,0.038127725668542445,0.144963071913481,11
2024-04-25,407.89121825665086,53.640803259027784,752.5964608100417,351.88904073240377,-0.10687052100069637,0.11658479595884426,11
2024-04-28,386.6017851864441,0.0,739.5094003770757,352.0480429665211,-0.060611153868124115,0.028617864725956427,11
2024-05-09,259.0887614939586,0.0,609.6575150347416,352.6310511582847,-0.10687052100027768,-0.220461208109932,11
2024-05-14,232.65060130612744,0.0,593.608753896574,352.89605488181365,-0.13667732425425672,-0.2652201961514396,11
2024-05-15,245.7704744203025,0.0,593.7375021062228,352.9490556265194,0.03812772566860402,-0.2697152261066458,11
2024-05-18,171.66151069550412,0.0,512.4793110692252,353.1080578606368,0.06538738482037142,-0.27672889018240837,11
2024-05-22,203.670260843183,0.0,559.101096382488,353.3200608394598,0.038127725668587555,-0.27634095383874324,11
2024-05-23,170.85703704826614,0.0,520.7729306239761,353.37306158696504,-0.106870521000235,-0.27539280550401596,11
2024-05-25,265.2953825577937,0.0,628.0733620038687,353.47906308197526,0.06538738482136676,-0.2732707016303729,11
2024-05-30,247.56906922853872,0.0,598.6997939089531,353.7440668195009,-0.10687052100002566,-0.27060436210196365,11
2024-06-06,223.26401447980123,0.0,572.2158297001389,354.11507205203685,-0.10687052099981631,-0.2824916032123341,11
2024-06-08,318.43511778679,0.0,685.3756529093957,354.22107354704707,0.06538738481999173,-0.2894472655072594,11
2024-06-09,314.88810186192575,0.0,676.8244149893748,354.27407430337,-0.06061115386838895,-0.29331811321807477,11
2024-06-14,343.32234549855553,0.0,734.199695233955,354.53907808498445,0.09307591986486109,-0.3129516809586483,11
2024-06-16,260.2839378393213,0.0,592.5872947174092,354.64507959763023,-0.06061115386926868,-0.3186434802533027,11
2024-07-07,310.42081889269116,0.0,684.5142783394048,355.75809548041093,-0.06061115386830505,-0.10052919352014221,11
2024-07-15,377.9847623366122,25.991179322126836,735.2716857338078,356.18210153099403,0.10756796876876133,-0.045351803764215215,11
2024-07-17,360.7396972554666,0.0,740.9314891852712,356.2881030530885,0.03812772566861286,-0.0628626907845619,11
2024-07-18,291.1599622989223,0.0,646.469187298692,356.34110381413564,-0.10687052100017568,-0.07678684699393162,11
2024-07-19,338.83886334321664,0.0,694.3445712165669,356.39410457518284,0.09307591986411182,-0.09396531153118699,11
2024-07-21,248.81487161942826,0.0,635.3571908174697,356.5001060972773,-0.0606111538686538,-0.13699481552288084,11
2024-07-22,309.17153654574696,0.0,683.6388608213435,356.55310685832455,0.10756796876886197,-0.16209084570636784,11
2024-07-23,195.45160538707566,0.0,554.9569040382282,356.60610761937176,-0.13667732425416376,-0.18893989630354546,11
2024-08-01,130.02786377280557,0.0,496.7713838237061,357.0831144859982,-0.10687052099975698,-0.4029494229545162,11
2024-08-03,55.57129452078027,0.0,428.4236832476777,357.1891160119152,0.06538738482079608,-0.41373936728570465,11
2024-08-05,190.27435185731744,0.0,557.3538716670338,357.2951175378322,0.1075679687682042,-0.4015503673590444,11
2024-08-07,204.07370458849857,0.0,541.6744419778012,357.4011190637492,0.0381277256684336,-0.36450989032638226,11
2024-08-12,333.1874182842239,0.0,732.0135394667201,357.66612287854167,0.10756796876914812,-0.16913499403114415,11
2024-08-16,437.12201520270617,61.72053409729817,833.7100828258591,357.87812597380633,0.09307591986394068,0.05816416007755482,11
2024-08-17,427.7428719002289,39.111856145654734,811.568271094259,357.9311267476225,0.06538738482026249,0.1178301466531502,11
2024-09-01,590.6799295736834,204.22208299705855,992.8280976602172,358.72613835486493,-0.06061115386821331,0.41860892808873695,11
2024-09-04,585.7626420619949,184.06075506806337,976.3353981576513,358.88514067631337,0.03812772566841377,0.27883796259738475,11
2024-09-05,482.5919053702533,86.33940262423363,859.2001288931637,358.9381414501296,-0.10687052099970598,0.22138489474062933,11
2024-09-08,426.1526458155806,35.877483454140695,804.785171475157,359.0971437715781,-0.06061115386831159,0.03039492731507431,11
2024-09-09,466.1176373240172,118.23583997317847,825.992564104058,359.15014454539426,0.10756796876869164,-0.035789202700710954,11
2024-09-14,345.7972676695462,0.0,717.3063083320735,359.415148414475,0.06538738482108539,-0.33640633381150814,11
2024-09-16,313.2752801007634,0.0,683.3612511371001,359.52114996210736,0.10756796876879228,-0.42511201594238024,11
2024-09-23,254.34690939637684,0.0,637.090632792147,359.8921553788205,0.10756796876887713,-0.5211712568600805,11
2024-09-25,259.71879676595444,0.0,654.5064492970321,359.99815692645285,0.03812772566854032,-0.4894980092734373,11
2024-09-27,299.93943031269265,0.0,672.6716215599189,360.1041584740851,0.0930759198646633,-0.4385155680655843,11
2024-10-02,321.4316161509285,0.0,670.9716770762382,360.36916234316595,0.038127725668458914,-0.2673503202649741,11
2024-10-04,290.83456709130485,0.0,655.525244322537,360.4751638907983,0.09307591986432216,-0.19815442858671278,11
2024-10-05,309.9000610322385,0.0,685.3736415278236,360.52816466461445,0.06538738481986428,-0.1662199830406639,11
2024-10-14,389.4817781209532,0.0,773.1451322753056,361.0051716289599,0.10756796876874954,-0.02079791391836503,11
2024-10-19,352.9736077155555,0.0,692.2313481161925,361.27017549804077,0.0653873848220622,-0.04024810956667202,11
2024-10-26,329.02852527641653,0.0,702.8988959510352,361.6411809147539,0.06538738482137467,-0.08277956953604912,11
2024-11-01,343.9605742715621,0.0,724.277402975782,361.95918555765087,0.09307591986453362,-0.06962252943122037,11
2024-11-04,338.4834045114995,0.0,716.2833151359777,362.1181878790993,0.10756796876862194,-0.04729226223347762,11
2024-11-08,364.7373232869255,0.0,747.185898645398,362.33019097436403,0.09307591986419247,-0.014761262729040787,11
2024-11-09,327.77491891770734,0.0,688.5499546830807,362.38319174818014,0.06538738482084108,-0.007684554370959094,11
2024-11-10,290.853680466133,0.0,687.0058860447564,362.4361925219963,-0.060611153869099585,-0.0013678380150360598,11
2024-11-19,281.32325153159695,0.0,657.7986301218092,362.9131994863418,-0.1366773242541752,0.023254874898571636,11
2024-11-20,353.28084814818243,0.0,724.7771623465084,362.9662002601579,0.03812772566856561,0.025219939440097892,11
2024-11-22,335.5033874685581,0.0,694.412275081293,363.0722018077903,0.09307591986389277,0.031720695443522115,11
2024-11-29,422.71818551019254,34.44467711195966,790.8408495332847,363.4432072245034,0.09307591986374292,0.10373300304615618,11
2024-12-01,423.01151052750214,46.10428244118448,776.6416626084382,363.5492087721357,-0.06061115386821206,0.14040969107962153,11
2024-12-04,553.5527357325898,173.1702038518692,959.5402567883967,363.70821109358417,0.03812772566846774,0.20377120534604812,11
2024-12-08,522.1479979906067,137.4502793531585,888.5598982186286,363.92021418884883,-0.06061115386760501,0.28647724153009096,11
2024-12-09,565.5405211036872,198.74173220539504,939.3791994497503,363.97321496266505,0.10756796876866408,0.3035192878783208,11
2024-12-23,571.5195577832452,204.5423214754579,968.275632033367,364.7152257960913,0.10756796876886536,0.16790960375251082,11
2024-12-28,518.663843123607,148.3416860546402,889.4830063526226,364.9802296651721,0.06538738482044287,-0.004215532193585289,11
2024-12-30,452.46353322094524,108.38129370573307,821.1947083940337,365.0862312128044,0.10756796876853647,-0.06377375232154824,11
2024-12-31,305.68561121636367,0.0,667.7854919855804,365.1392319866206,-0.13667732425415266,-0.08874264579438988,11
2025-01-01,361.90797190978907,0.4788027676681357,763.64938158512,365.1922327604368,0.03812772566844792,-0.10971641261272135,11
2025-01-02,302.9768089316318,0.0,686.1936466876851,365.2452335342529,-0.106870520999754,-0.1262088075406452,11
2025-01-03,371.8141549148315,15.791462995519217,712.0592705430486,365.2982343080691,0.09307591986442411,-0.13783410549741926,11
2025-01-04,363.7975554776582,25.783582351465366,729.8589594562158,365.35123508188525,0.065387384820804,-0.14431813356507606,11
2025-01-05,317.3756696387897,0.0,686.9512831550052,365.4042358557014,-0.060611153868226415,-0.1455065748371678,11
2025-01-06,375.9798933112078,10.262123914092829,742.621063322603,365.4572366295176,0.10756796876906666,-0.1413702900561801,11
2025-01-07,290.18246778355257,0.0,671.571737030685,365.51023740333375,-0.1366773242542796,-0.13200748067926255,11
2025-01-08,359.3781180015344,0.0,743.8844691580061,365.5632381771499,0.03812772566843148,-0.11764260015611204,11
2025-01-09,313.3707463285151,0.0,685.5157321779785,365.6162389509661,-0.10687052099992068,-0.09862200654911477,11
2025-01-10,395.0196561967862,24.609822540741234,769.5377258106928,365.66923972478224,0.09307591986508514,-0.07540643681776271,11
2025-01-11,399.1876908963003,20.184821914491547,765.19255197722,365.72224049859835,0.06538738482011648,-0.04856046873503773,11
2025-01-12,364.0662707506406,0.0,772.3039724036604,365.7752412724146,-0.06061115386840079,-0.018739218149009126,11
2025-01-13,432.9543670044361,49.13622332194756,805.1205741240319,365.8282420462307,0.10756796876873777,0.013327405107955128,11
2025-01-14,355.9185220383989,1.7380561236685939,718.8357479762781,365.88124282004685,-0.1366773242542692,0.04685249203025253,11
2025-01-15,432.4371958564418,53.29451507702272,831.8501433712019,365.9342435938631,0.038127725668350085,0.08101153213552896,11
2025-01-16,391.8580951330467,28.27474011946359,775.1124039467081,365.9872443676792,-0.10687052100033104,0.11496292074365548,11
2025-01-17,477.14825429751295,126.49311700432534,848.8376634249108,366.04024514149535,0.09307591986412439,0.14786905008510656,11
2025-01-18,482.8707711800792,101.22418254910095,832.2860489076678,366.09324591531157,0.06538738482195328,0.17891743998794754,11
2025-01-19,447.21409785888727,76.75620439254028,801.3486582124312,366.1462466891277,-0.06061115386857517,0.20734135989051364,11
2025-01-20,513.6320978259864,150.90907174938766,891.0569802431235,366.19924746294384,0.10756796876882262,0.2324394045773984,11
2025-01-21,431.9987882438885,80.69703316631977,796.3019476118553,366.25224823676,-0.1366773242542588,0.2535935111016325,11
2025-01-22,502.20746979576495,139.51753717168242,843.6239688708484,366.3052490105762,0.03812772566857448,0.27028494317558316,11
2025-01-23,453.4902392013017,58.17741293083939,847.4375819603168,366.35824978439234,-0.1068705210001217,0.28210782088697883,11
2025-01-24,529.2631723386644,141.51806948688758,894.2905449447868,366.4112505582085,0.09307591986478542,0.2887798365473841,11
2025-01-25,524.1228302572712,126.19580578780338,894.0900133638733,366.4642513320247,0.06538738482147297,0.29014987013141325,11
2025-01-26,476.5711413851202,98.52197356844968,856.9739287799797,366.51725210584084,-0.06061115386874956,0.286202298171948,11
2025-01-27,530.5082754166796,146.01025521531926,921.0679751483261,366.570252879657,0.10756796876849373,0.27705787598349174,11
